  run year index     sng      sdg      sdc       og       rt      pop     area    edges clusters    xmean    ymean      rad    slope  cl_size   diffus   spread    breed  slp_res  rd_grav   %urban    %road grw_rate leesalee  grw_pix 
   83 2013  3      54.25    88.00     0.00  7170.75    16.75 132858.25 132858.25 30544.00  2593.75   321.34   420.81   205.38     4.04    50.50    23.43    71.68    88.22    14.26     7.27    35.81     0.00     5.49     0.36  7329.75 
   84 1978  1     141.00   250.00     0.00   422.75    96.25 36037.50 36037.50  4437.00  1381.75   245.43   469.66   107.10     4.08    25.75    66.60    35.38    92.61    65.61     5.44    11.48     0.00     2.53     0.76   910.00 
   84 1991  2     146.50   286.25     0.00  3069.00    45.50 62732.00 62732.00 23622.00  4750.00   291.99   441.40   141.31     3.94    12.75    75.80    40.27   100.00    47.65     7.23    18.14     0.00     5.65     0.29  3547.25 
   84 2013  3     123.50   233.25     0.00 11874.00     4.25 258233.25 258233.25 66147.00  3473.50   366.74   401.68   286.70     4.51    74.00    94.34    50.12   100.00     1.00    15.31    67.10     0.00     4.74     0.35 12235.00 
   85 1978  1      86.00     1.50     0.00   442.75     2.50 34793.00 34793.00  2267.50   517.25   236.64   474.39   105.24     4.09    66.75    38.31    82.84     2.07    52.19    72.38    11.17     0.00     1.53     0.80   532.75 
   85 1991  2     103.75     3.00     0.00   756.50     3.00 43842.75 43842.75  4327.75  1750.25   244.41   468.93   118.13     4.10    24.50    43.60    94.28     2.36    36.43    73.96    13.43     0.00     1.97     0.29   866.25 
   85 2013  3     144.50     7.50     0.00  2336.75     6.25 77286.00 77286.00 10938.50  4295.00   285.07   442.47   156.81     4.23    17.50    54.27   100.00     2.93     1.00    77.62    21.94     0.00     3.22     0.34  2495.00 
   86 1978  1       1.25     0.50     0.00    36.50    39.25 32856.75 32856.75  1702.25   111.00   234.71   475.69   102.27     4.11   300.00     0.66     5.25    33.46    50.26    52.57    10.69     0.00     0.24     0.81    77.50 
   86 1991  2       0.75     0.00     0.00    13.00     9.00 33353.50 33353.50  2017.50   178.50   234.68   475.57   103.04     4.10   187.75     0.17     1.33     8.51    64.24    51.18    10.81     0.00     0.07     0.25    22.75 
   86 2013  3       0.50     0.00     0.00     8.00     1.00 33573.50 33573.50  2137.75   197.50   234.71   475.48   103.38     4.10   170.75     0.02     0.13     0.84    88.10    48.79    11.04     0.00     0.03     0.23     9.50 
   87 1978  1     141.75    81.00     0.00   280.25    42.50 34751.50 34751.50  3140.00   994.00   241.17   472.18   105.17     4.12    34.50    53.58    30.91    30.91    26.73    30.33    11.16     0.00     1.57     0.78   545.50 
   87 1991  2     167.25   111.50     0.00  1390.00    37.00 48437.50 48437.50 12285.50  3679.50   271.37   455.27   124.17     4.21    12.75    60.98    35.18    35.18    10.59    31.94    14.57     0.00     3.52     0.28  1705.75 
   87 2013  3     157.75   141.50     0.00  7524.25    18.75 149460.00 149460.00 49250.50  6242.75   350.50   413.80   218.11     4.72    23.50    75.90    43.79    43.79     1.00    37.15    39.96     0.00     5.25     0.33  7842.25 
   88 1978  1       1.75     0.00     0.00   118.75     3.25 33120.75 33120.75  1601.00    70.75   234.58   475.72   102.68     4.10   470.50     0.66    27.56     1.97    87.27    93.57    10.76     0.00     0.37     0.81   123.75 
   88 1991  2       0.00     0.00     0.00    39.50     1.00 34042.50 34042.50  1835.75   105.75   234.46   475.65   104.10     4.08   321.50     0.17     7.00     0.50   100.00    92.16    10.99     0.00     0.12     0.25    40.50 
   88 2013  3       0.25     0.00     0.00     2.50     0.25 34413.00 34413.00  1943.75   120.75   234.41   475.65   104.66     4.08   286.00     0.02     0.69     0.05   100.00    89.73    11.24     0.00     0.01     0.23     3.00 
   89 1978  1      33.75    36.50     0.00   249.75    88.25 34238.75 34238.75  2608.25   489.50   237.86   473.88   104.40     4.10    70.25    14.62    29.25    54.84    37.08    80.89    11.04     0.00     1.19     0.79   408.25 
   89 1991  2      39.75    56.00     0.00   843.75    61.50 42868.25 42868.25  7556.00  1407.50   253.36   463.90   116.67     4.09    33.00    14.28    28.56    53.55    29.21    81.68    13.19     0.00     2.23     0.27  1001.00 
   89 2013  3      43.75    70.75     0.00  4039.75    70.75 96326.00 96326.00 25400.25  2618.75   306.37   437.22   171.24     4.41    38.50    17.01    34.02    63.78    20.83    84.38    26.70     0.00     3.64     0.31  4225.00 
   90 1978  1      34.00     7.00     0.00    76.75     9.50 33207.00 33207.00  1860.75   321.25   236.08   475.03   102.81     4.10   103.25    17.71    17.71     9.84    82.27    76.57    10.78     0.00     0.38     0.80   127.25 
   90 1991  2       8.00     0.50     0.00    27.00     4.25 34221.75 34221.75  2456.50   634.00   237.33   474.29   104.37     4.08    53.50     4.50     4.50     2.50    96.47    75.15    11.03     0.00     0.12     0.25    39.75 
   90 2013  3       0.75     0.00     0.00     3.50     0.00 34601.25 34601.25  2665.00   732.00   237.77   473.97   104.95     4.08    46.50     0.44     0.44     0.25   100.00    72.71    11.29     0.00     0.01     0.23     4.25 
   91 1978  1      57.00    25.50     0.00   193.50    39.75 33954.00 33954.00  2428.75   559.75   238.21   473.77   103.96     4.11    60.75    24.84    24.84    24.84    32.15    29.78    10.96     0.00     0.93     0.79   315.75 
   91 1991  2      47.00    22.25     0.00   440.00    23.25 39193.25 39193.25  5639.50  1523.25   248.38   466.96   111.57     4.11    28.75    19.07    19.07    19.07    33.37    29.66    12.27     0.00     1.26     0.26   532.50 
   91 2013  3      52.00    43.00     0.00  2194.00    21.25 68058.75 68058.75 16952.00  2814.50   281.15   448.45   142.82     4.28    27.75    20.87    20.87    20.87    37.50    30.42    19.64     0.00     2.32     0.27  2310.25 
   92 1978  1     126.75    82.25     0.00   514.25    44.25 35508.50 35508.50  3363.25   967.00   241.09   471.73   106.31     4.09    36.25    59.31    62.44    33.30    55.63    60.44    11.35     0.00     2.16     0.78   767.50 
   92 1991  2     158.00   111.25     0.00  3212.75    29.75 60597.50 60597.50 16264.75  3424.75   283.38   444.79   138.88     4.03    17.00    67.51    71.06    37.90    38.11    62.19    17.60     0.00     5.79     0.30  3511.75 
   92 2013  3     100.25    92.75     0.00 12321.25     8.00 264941.00 264941.00 44316.25  3111.00   369.51   402.50   290.39     4.65    84.75    84.02    88.45    47.17     1.00    70.33    68.77     0.00     4.73     0.35 12522.25 
   93 1978  1     149.75    89.50     0.00   749.25    42.25 36393.25 36393.25  3712.75  1070.50   242.39   471.36   107.63     4.10    33.25    62.44    83.25    29.14    37.60    53.44    11.57     0.00     2.83     0.78  1030.75 
   93 1991  2     172.75   112.00     0.00  5536.00    30.00 76170.00 76170.00 20462.00  3681.50   303.06   435.72   155.71     4.20    20.00    71.06    94.74    33.16    18.35    55.37    21.48     0.00     7.68     0.32  5850.75 
   93 2013  3      61.75    49.50     0.00  9520.50     3.75 321320.50 321320.50 34748.75  1923.50   383.05   398.45   319.81     4.93   166.75    88.45   100.00    41.28     1.00    66.14    82.84     0.00     3.00     0.34  9635.50 
   94 1978  1      22.25     1.50     0.00    52.50     9.75 32916.50 32916.50  1689.75   209.00   235.54   475.32   102.36     4.11   158.25     9.84     9.84     4.59    49.26    48.57    10.71     0.00     0.26     0.80    86.00 
   94 1991  2       5.75     0.00     0.00    16.00     1.50 33491.75 33491.75  2046.25   402.00   236.30   474.75   103.25     4.10    82.75     2.50     2.50     1.17    63.28    47.17    10.85     0.00     0.07     0.24    23.25 
   94 2013  3       1.25     0.00     0.00     4.75     0.00 33739.50 33739.50  2172.75   467.75   236.57   474.57   103.63     4.10    71.75     0.25     0.25     0.11    87.23    44.78    11.08     0.00     0.02     0.23     6.00 
   95 1978  1     119.00    22.00     0.00     8.50    15.00 33428.75 33428.75  2386.50   848.75   239.50   473.25   103.15     4.14    39.25    43.96     0.66     9.84    19.29    14.57    10.83     0.00     0.49     0.79   164.50 
   95 1991  2      28.25     1.00     0.00     9.00     3.50 34488.25 34488.25  3390.25  1694.50   243.77   470.80   104.78     4.15    20.00    11.17     0.17     2.50    33.57    13.14    11.10     0.00     0.12     0.24    41.75 
   95 2013  3       2.25     0.00     0.00     7.75     1.00 34920.50 34920.50  3740.50  1947.25   244.89   470.31   105.43     4.15    17.25     1.10     0.02     0.25    58.12    10.69    11.37     0.00     0.03     0.22    11.00 
   96 1978  1      80.00    51.00     0.00   258.00    48.25 34314.50 34314.50  2676.50   673.50   238.58   473.36   104.51     4.11    50.75    32.17    32.17    32.17    33.27    32.97    11.05     0.00     1.27     0.79   437.25 
   96 1991  2      92.25    64.00     0.00  1061.50    36.25 44783.00 44783.00  9129.00  2394.75   258.31   461.63   119.38     4.11    18.50    36.10    36.10    36.10    19.30    34.37    13.66     0.00     2.79     0.28  1254.00 
   96 2013  3     105.75    94.25     0.00  5579.50    31.00 118609.50 118609.50 35427.75  4681.50   327.00   427.28   193.92     4.51    24.75    44.94    44.94    44.94     1.00    38.83    32.26     0.00     4.88     0.33  5810.50 
   97 1978  1     137.75   186.75     0.00   835.00    81.50 37134.75 37134.75  4824.00  1362.00   245.94   468.13   108.72     4.06    26.75    68.68    68.68    68.68    61.57    66.44    11.76     0.00     3.34     0.76  1241.00 
   97 1991  2     154.50   242.00     0.00  6949.00    42.00 88024.50 88024.50 30399.50  4187.00   309.41   426.09   167.39     3.92    20.50    78.16    78.16    78.16    40.89    68.51    24.44     0.00     8.39     0.33  7387.50 
   97 2013  3      35.50    65.75     0.00  7269.25     2.50 359313.75 359313.75 29013.50   953.25   386.75   397.03   338.19     4.96   377.00    97.29    97.29    97.29     1.00    80.99    92.33     0.00     2.05     0.34  7373.00 
   98 1978  1      14.75     5.00     0.00   133.25    17.75 33358.00 33358.00  1840.75   215.25   235.45   475.22   103.04     4.11   155.75     5.90    20.34    13.78    27.28    65.57    10.82     0.00     0.51     0.81   170.75 
   98 1991  2       2.75     0.00     0.00    44.00     5.25 34635.00 34635.00  2433.00   388.50   236.39   474.40   105.00     4.10    88.50     1.50     5.17     3.50    41.57    64.14    11.13     0.00     0.15     0.25    52.00 
   98 2013  3       0.50     0.00     0.00     7.75     1.50 35140.00 35140.00  2632.00   439.25   236.71   474.03   105.76     4.09    79.50     0.15     0.51     0.34    66.24    61.68    11.43     0.00     0.03     0.23     9.75 
   99 1978  1     184.25    28.00     0.00    52.25    12.75 33940.50 33940.50  2758.75  1153.00   241.33   472.44   103.94     4.15    28.75    62.25     7.37     7.37    11.16    39.78    10.96     0.00     0.82     0.78   277.25 
   99 1991  2      40.75     1.50     0.00    20.50     4.25 35845.25 35845.25  4429.50  2461.75   248.22   468.77   106.81     4.18    14.25    16.36     1.94     1.94    25.49    38.35    11.44     0.00     0.19     0.25    67.00 
   99 2013  3       4.00     0.00     0.00     6.00     2.50 36457.75 36457.75  4938.00  2813.25   249.86   467.87   107.72     4.18    12.75     1.61     0.19     0.19    50.86    35.81    11.75     0.00     0.03     0.23    12.50 
  100 1978  1       4.75     0.00     0.00   204.75     8.00 33630.00 33630.00  1795.00   125.25   234.79   475.45   103.46     4.09   268.75     2.62    45.27    11.81    97.29    16.57    10.88     0.00     0.65     0.81   217.50 
  100 1991  2       1.25     0.00     0.00    61.25     2.50 35294.25 35294.25  2181.25   194.00   234.73   475.09   105.99     4.06   182.75     0.67    11.51     3.00   100.00    15.13    11.30     0.00     0.18     0.26    65.00 
  100 2013  3       0.25     0.00     0.00    11.50     0.00 35945.50 35945.50  2308.25   215.00   234.72   474.97   106.97     4.06   167.25     0.07     1.13     0.30   100.00    12.62    11.63     0.00     0.03     0.24    11.75 
  101 1978  1      31.25    39.50     0.00   336.25    68.00 34377.00 34377.00  2506.25   422.25   236.53   474.66   104.61     4.08    81.50    16.62    50.83    62.56    76.99     1.00    11.07     0.00     1.38     0.80   475.00 
  101 1991  2      41.50    55.75     0.00  1324.50    26.75 46299.00 46299.00  8181.25  1315.75   252.32   463.97   121.39     3.96    35.00    18.83    57.59    70.88    61.74     2.53    14.04     0.00     3.12     0.29  1448.50 
  101 2013  3      54.25    88.00     0.00  7170.75    16.75 132858.25 132858.25 30544.00  2593.75   321.34   420.81   205.38     4.04    50.50    23.43    71.68    88.22    14.26     7.27    35.81     0.00     5.49     0.36  7329.75 
  102 1978  1      27.75     7.50     0.00    62.75    14.00 33034.75 33034.75  1772.00   254.25   235.90   475.10   102.54     4.12   130.00     9.84     9.84     9.84    19.26    20.57    10.74     0.00     0.34     0.80   112.00 
  102 1991  2       7.00     0.50     0.00    21.25     2.50 33798.00 33798.00  2237.25   501.00   237.22   474.23   103.72     4.12    67.25     2.50     2.50     2.50    33.36    19.16    10.93     0.00     0.09     0.25    31.25 
  102 2013  3       0.75     0.00     0.00     8.25     2.00 34105.25 34105.25  2405.00   574.25   237.50   474.00   104.19     4.11    58.75     0.25     0.25     0.25    57.49    16.75    11.17     0.00     0.03     0.23    11.00 
  103 1978  1      15.50    11.75     0.00   119.25    47.50 33536.75 33536.75  2110.25   295.50   235.76   475.05   103.32     4.10   113.00     6.56    18.37    45.27    71.29    64.57    10.86     0.00     0.58     0.80   194.00 
  103 1991  2       2.25     1.00     0.00    39.25    13.00 34927.00 34927.00  2920.25   482.00   236.91   473.95   105.44     4.07    72.00     1.67     4.67    11.51    85.66    63.13    11.21     0.00     0.16     0.25    55.50 
  103 2013  3       0.50     0.00     0.00     9.25     2.25 35482.00 35482.00  3210.00   533.75   237.40   473.51   106.27     4.06    65.75     0.16     0.46     1.13   100.00    60.65    11.51     0.00     0.03     0.23    12.00 
  104 1978  1       6.00     2.50     0.00   204.00    14.75 33654.50 33654.50  1832.25   133.00   234.64   475.62   103.50     4.09   256.50     2.62    45.27    17.71    97.30     0.57    10.89     0.00     0.68     0.81   227.25 
  104 1991  2       0.50     0.00     0.00    70.25     3.00 35432.00 35432.00  2313.75   209.00   234.48   475.49   106.20     4.06   170.50     0.67    11.51     4.50   100.00     0.21    11.33     0.00     0.21     0.26    73.75 
  104 2013  3       0.50     0.00     0.00    10.00     0.50 36120.50 36120.50  2452.75   227.00   234.35   475.46   107.23     4.05   159.00     0.07     1.13     0.44   100.00     0.77    11.67     0.00     0.03     0.24    11.00 
  105 1978  1      97.25     6.50     0.00     3.75     8.50 33191.50 33191.50  2154.25   708.25   238.49   473.66   102.79     4.12    46.25    43.96     0.66     4.59    49.28    48.57    10.77     0.00     0.35     0.79   116.00 
  105 1991  2      24.00     0.00     0.00     5.00     5.00 34000.75 34000.75  2924.50  1401.50   241.84   471.68   104.03     4.12    23.75    11.17     0.17     1.17    63.43    47.16    10.98     0.00     0.10     0.24    34.00 
  105 2013  3       2.00     0.00     0.00     3.50     1.25 34335.00 34335.00  3194.50  1609.50   242.75   471.04   104.54     4.12    20.75     1.10     0.02     0.11    87.69    44.73    11.23     0.00     0.02     0.22     6.75 
  106 1978  1      25.75    30.25     0.00   472.50    73.25 34848.75 34848.75  2658.00   404.75   236.47   474.31   105.32     4.08    85.75    12.33    64.75    64.75    60.00    53.30    11.19     0.00     1.73     0.80   601.75 
  106 1991  2      29.75    42.75     0.00  1906.00    46.50 50972.50 50972.50  8787.50  1183.00   256.92   459.08   127.38     4.00    42.50    14.04    73.69    73.69    43.55    54.95    15.21     0.00     3.97     0.30  2025.00 
  106 2013  3      33.25    59.50     0.00  9435.75    30.50 172810.25 172810.25 31373.50  2140.75   338.89   412.72   234.53     4.41    80.25    17.47    91.72    91.72     1.00    60.65    45.78     0.00     5.53     0.36  9559.00 
  107 1978  1      25.75    30.25     0.00   472.50    73.25 34848.75 34848.75  2658.00   404.75   236.47   474.31   105.32     4.08    85.75    12.33    64.75    64.75    60.00    53.30    11.19     0.00     1.73     0.80   601.75 
  107 1991  2      29.75    42.75     0.00  1906.00    46.50 50972.50 50972.50  8787.50  1183.00   256.92   459.08   127.38     4.00    42.50    14.04    73.69    73.69    43.55    54.95    15.21     0.00     3.97     0.30  2025.00 
  107 2013  3      33.25    59.50     0.00  9435.75    30.50 172810.25 172810.25 31373.50  2140.75   338.89   412.72   234.53     4.41    80.25    17.47    91.72    91.72     1.00    60.65    45.78     0.00     5.53     0.36  9559.00 
  108 1978  1     116.00    20.50     0.00    48.00     7.00 33597.75 33597.75  2401.00   820.50   239.46   473.36   103.41     4.14    40.50    41.33     7.87     7.87    16.30    11.57    10.88     0.00     0.57     0.79   191.50 
  108 1991  2      29.50     3.00     0.00    24.75     4.75 34905.25 34905.25  3465.75  1630.00   243.62   471.03   105.41     4.16    21.25    10.51     2.00     2.00    30.67    10.13    11.20     0.00     0.18     0.25    62.00 
  108 2013  3       0.75     0.00     0.00     9.00     1.00 35379.75 35379.75  3818.75  1863.50   244.75   470.39   106.12     4.16    18.25     1.03     0.20     0.20    55.47     7.65    11.49     0.00     0.03     0.23    10.75 
  109 1978  1      26.50     5.50     0.00    69.00    19.75 33126.00 33126.00  1842.25   281.00   236.00   474.88   102.69     4.10   117.50    13.78    13.78    13.78    79.27    74.57    10.76     0.00     0.36     0.80   120.75 
  109 1991  2       6.50     0.00     0.00    22.00     1.25 34006.50 34006.50  2383.50   546.25   237.17   473.91   104.04     4.09    61.75     3.50     3.50     3.50    93.42    73.16    10.98     0.00     0.09     0.25    29.75 
  109 2013  3       1.00     0.00     0.00     6.50     0.50 34339.25 34339.25  2586.00   621.00   237.53   473.56   104.55     4.08    54.75     0.34     0.34     0.34   100.00    70.73    11.23     0.00     0.02     0.23     8.00 
  110 1978  1     221.00   342.50     0.00  1508.00    93.00 39825.75 39825.75  6869.75  1981.25   254.81   466.05   112.59     4.19    19.75    78.05    78.05    78.05    16.47    21.45    12.43     0.00     5.43     0.73  2164.50 
  110 1991  2     196.25   328.75     0.00 15101.00    15.75 150705.00 150705.00 50957.25  4702.25   353.06   416.11   219.02     4.75    31.75    88.82    88.82    88.82     1.00    24.21    40.06     0.00    10.38     0.33 15641.75 
  110 2013  3       3.00     2.75     0.00   733.00     3.25 388811.75 388811.75 18816.75   238.25   396.39   395.09   351.80     5.25  1644.75    65.61    65.61    65.61    40.47    32.55    99.69     0.00     0.19     0.32   742.00 
  111 1978  1     156.50    64.75     0.00   666.00    26.00 36090.25 36090.25  3442.00  1028.25   240.45   471.15   107.18     4.05    34.75    83.25   100.00    22.89    89.61    38.44    11.50     0.00     2.53     0.78   913.25 
  111 1991  2     173.75    82.00     0.00  3641.00    20.25 65326.75 65326.75 16154.00  3604.00   281.87   436.44   144.20     3.83    17.75    94.74   100.00    26.05    71.38    40.26    18.78     0.00     6.00     0.32  3917.00 
  111 2013  3     128.25    60.25     0.00 11176.50     5.75 256426.00 256426.00 36278.25  3314.25   356.67   397.31   285.69     4.27    77.00   100.00   100.00    27.66     1.00    48.54    66.65     0.00     4.43     0.37 11370.75 
  112 1978  1      84.00     4.25     0.00   447.50     5.00 34774.75 34774.75  2228.00   495.25   236.63   474.45   105.21     4.09    69.75    38.22    90.89     2.07    66.46    41.35    11.17     0.00     1.55     0.80   540.75 
  112 1991  2      96.25     3.50     0.00   726.50     2.75 43942.75 43942.75  4195.25  1663.00   244.81   468.94   118.27     4.07    26.00    43.49   100.00     2.35    50.67    42.93    13.45     0.00     1.89     0.30   829.00 
  112 2013  3     138.00     7.00     0.00  1810.50     1.50 72667.25 72667.25  9410.00  3921.25   277.84   449.09   152.07     4.12    18.00    54.14   100.00     2.93    14.69    46.53    20.79     0.00     2.69     0.35  1957.00 
  113 1978  1     243.50     4.50     0.00   143.00     5.25 34303.75 34303.75  2800.75  1241.00   240.88   472.43   104.50     4.14    26.75    84.00    24.00     1.00    17.00    74.00    11.05     0.00     1.16     0.79   396.25 
  113 1991  2     228.00     0.00     0.00   207.50     3.25 39736.25 39736.25  6455.25  4178.25   254.15   465.14   112.47     4.19     9.00    84.00    24.00     1.00    17.00    74.00    12.41     0.00     1.10     0.26   438.75 
  113 2013  3     226.25     6.00     0.00   438.00     4.00 51610.25 51610.25 13263.75  8684.50   274.69   453.03   128.17     4.26     5.00    84.85    24.24     1.01    15.49    74.15    15.54     0.00     1.31     0.27   674.25 
  114 1978  1     100.50   126.75     0.00   346.00    93.75 35158.25 35158.25  3508.25   985.00   241.63   472.09   105.79     4.14    35.50    37.37    31.14    67.47    18.91    17.41    11.26     0.00     1.90     0.78   667.00 
  114 1991  2     125.75   186.00     0.00  2246.25    78.25 54863.75 54863.75 16695.00  3528.75   280.85   450.42   132.15     4.31    15.25    42.53    35.44    76.79     2.01    19.10    16.17     0.00     4.80     0.29  2636.25 
  114 2013  3      87.00   160.00     0.00  9378.75    25.25 192418.00 192418.00 58936.50  4448.25   361.84   408.78   247.47     4.84    42.50    52.94    44.11    95.58     1.00    25.51    50.68     0.00     5.02     0.34  9651.00 
  115 1978  1     193.25    93.25     0.00   610.25    33.25 36212.00 36212.00  3888.25  1292.25   242.74   470.56   107.36     4.08    27.75    85.33    71.80    28.10    54.60    21.44    11.53     0.00     2.57     0.77   930.00 
  115 1991  2     219.75   148.50     0.00  4642.50    22.00 70949.50 70949.50 21138.00  4432.50   294.88   435.43   150.27     4.00    15.50    97.11    81.72    31.98    35.90    23.31    20.18     0.00     7.09     0.31  5032.75 
  115 2013  3      99.25    57.25     0.00 10155.00     2.25 302504.25 302504.25 39754.50  2664.25   374.67   398.72   310.31     4.72   113.00   100.00    84.19    32.95     1.00    33.20    78.15     0.00     3.41     0.35 10313.75 
  116 1978  1     211.50   291.75     0.00  1234.50    80.00 38993.25 38993.25  6301.00  1861.50   251.15   465.17   111.41     4.04    20.50   100.00    87.73    70.39    72.50    70.45    12.22     0.00     4.66     0.74  1817.75 
  116 1991  2     178.75   243.25     0.00  9707.00    28.50 113865.75 113865.75 39954.75  4688.00   322.37   415.79   190.38     3.84    23.75   100.00    87.73    70.39    48.50    72.85    30.88     0.00     8.92     0.34 10157.50 
  116 2013  3      29.25    38.00     0.00  4860.75     1.75 365468.50 365468.50 23985.50   830.25   386.74   396.75   341.07     4.95   440.25   100.00    87.73    70.39     1.00    87.02    93.86     0.00     1.35     0.34  4929.75 
  117 1978  1       2.00     1.00     0.00    20.25    39.75 32782.50 32782.50  1664.50   102.75   234.89   475.63   102.15     4.11   320.75     0.66     3.28    33.46    50.25    52.57    10.67     0.00     0.19     0.81    63.00 
  117 1991  2       0.50     0.00     0.00     5.00     6.25 33217.50 33217.50  1968.50   182.50   234.85   475.59   102.83     4.10   181.75     0.17     0.83     8.51    64.21    51.18    10.78     0.00     0.04     0.24    11.75 
  117 2013  3       0.75     0.00     0.00     5.50     0.50 33442.75 33442.75  2098.75   212.50   234.79   475.56   103.18     4.10   156.75     0.02     0.08     0.84    87.99    48.80    11.00     0.00     0.02     0.23     6.75 
  118 1978  1      22.75     8.25     0.00   188.25    17.25 33668.50 33668.50  1977.00   266.25   235.65   475.07   103.52     4.09   126.25    11.15    34.12    19.03    81.30     0.57    10.89     0.00     0.70     0.80   236.50 
  118 1991  2       5.75     0.00     0.00    68.25     6.25 35405.50 35405.50  2746.25   485.25   236.86   474.05   106.16     4.07    72.50     2.84     8.67     4.84    95.77     0.21    11.33     0.00     0.23     0.26    80.25 
  118 2013  3       0.50     0.00     0.00     8.75     0.50 36071.75 36071.75  2987.25   539.25   237.26   473.66   107.15     4.05    66.50     0.28     0.85     0.48   100.00     0.77    11.66     0.00     0.03     0.24     9.75 
  119 1978  1      45.50    24.00     0.00     4.00    28.50 33114.75 33114.75  2081.75   461.25   237.74   474.06   102.67     4.10    71.50    24.93     0.66    25.59    93.27    40.57    10.76     0.00     0.31     0.79   102.00 
  119 1991  2      10.75     0.00     0.00     8.75     5.50 33794.00 33794.00  2715.25   888.00   239.80   472.95   103.72     4.09    37.50     6.34     0.17     6.50   100.00    39.16    10.92     0.00     0.07     0.24    25.00 
  119 2013  3       1.50     0.00     0.00     5.75     1.50 34098.50 34098.50  2958.25  1021.00   240.48   472.38   104.18     4.08    33.00     0.62     0.02     0.64   100.00    36.75    11.17     0.00     0.03     0.22     8.75 
  120 1978  1     222.00   190.50     0.00   272.75    73.00 35590.75 35590.75  4131.25  1570.75   245.02   469.69   106.44     4.12    22.25    89.49    24.97    43.71    37.62    29.44    11.37     0.00     2.13     0.76   758.25 
  120 1991  2     266.75   257.50     0.00  1760.50    49.50 54232.75 54232.75 18795.75  5797.00   284.18   446.50   131.39     4.17     9.00   100.00    28.14    49.25    20.61    31.14    16.02     0.00     4.30     0.28  2334.25 
  120 2013  3     208.50   202.00     0.00  7012.50    25.00 165531.75 165531.75 65792.25  7669.50   354.40   410.44   229.54     4.63    21.25   100.00    28.14    49.25     1.00    37.04    43.97     0.00     4.50     0.33  7448.00 
  121 1978  1      28.25    43.00     0.00   470.00    92.00 34981.75 34981.75  2847.25   477.00   237.39   473.80   105.52     4.08    72.75    12.43    57.99    74.55    49.19    99.38    11.22     0.00     1.81     0.80   633.25 
  121 1991  2      30.25    49.50     0.00  2101.25    51.25 52826.25 52826.25 10277.50  1360.25   262.72   457.13   129.67     4.03    38.25    14.14    65.99    84.85    32.50   100.00    15.67     0.00     4.22     0.30  2232.25 
  121 2013  3      31.50    61.75     0.00  9561.75    45.75 184570.75 184570.75 35133.50  2233.75   344.83   412.31   242.37     4.51    82.00    17.60    82.14   100.00     1.00   100.00    48.72     0.00     5.26     0.36  9700.75 
  122 1978  1      16.75     4.00     0.00    46.25     5.50 32798.25 32798.25  1610.75   157.25   235.26   475.52   102.18     4.11   208.75     9.84     9.84     4.59    90.25    48.57    10.68     0.00     0.22     0.80    72.50 
  122 1991  2       4.75     0.00     0.00    13.75     3.75 33300.00 33300.00  1899.00   327.00   235.89   475.13   102.95     4.10   101.25     2.50     2.50     1.17   100.00    47.18    10.80     0.00     0.07     0.24    22.25 
  122 2013  3       0.00     0.00     0.00     3.00     0.00 33516.50 33516.50  2018.75   389.50   236.09   474.98   103.29     4.09    85.75     0.25     0.25     0.11   100.00    44.79    11.02     0.00     0.01     0.23     3.00 
  123 1978  1       6.00     2.50     0.00   219.00    17.50 33778.00 33778.00  1916.50   163.50   234.74   475.48   103.69     4.09   206.75     2.62    45.27    24.93    97.30     0.57    10.92     0.00     0.73     0.81   245.00 
  123 1991  2       1.25     0.00     0.00    70.50     4.50 35710.75 35710.75  2494.50   234.00   234.95   474.91   106.62     4.05   152.75     0.67    11.51     6.34   100.00     0.21    11.40     0.00     0.21     0.26    76.25 
  123 2013  3       0.00     0.00     0.00    16.50     0.00 36467.50 36467.50  2665.75   252.75   235.04   474.72   107.74     4.04   144.25     0.07     1.13     0.62   100.00     0.77    11.76     0.00     0.05     0.24    16.50 
  124 1978  1     243.25   111.75     0.00   228.25    37.75 35134.25 35134.25  3637.50  1486.50   243.91   470.28   105.75     4.14    23.25    91.57    24.97    24.97    25.64    30.44    11.26     0.00     1.77     0.77   621.00 
  124 1991  2     293.50   164.50     0.00  1230.00    28.25 49512.00 49512.00 14714.00  5589.50   279.14   449.75   125.54     4.26     8.00   100.00    27.31    27.31     9.24    32.08    14.84     0.00     3.47     0.27  1716.25 
  124 2013  3     226.25   118.75     0.00  5073.50    17.50 128777.00 128777.00 52224.75  9195.25   346.75   414.36   202.46     4.70    13.50   100.00    27.31    27.31     1.00    37.03    34.79     0.00     4.22     0.31  5436.00 
  125 1978  1      87.00    14.00     0.00    30.25     9.00 33286.75 33286.75  2148.75   624.25   237.84   473.75   102.93     4.10    52.75    43.30     5.90     9.84    85.28    53.57    10.80     0.00     0.42     0.79   140.25 
  125 1991  2      19.00     0.00     0.00    14.25     5.50 34256.75 34256.75  2981.50  1261.75   240.87   471.83   104.42     4.09    26.75    11.01     1.50     2.50    99.50    52.15    11.04     0.00     0.11     0.24    38.75 
  125 2013  3       1.50     0.00     0.00     7.25     0.75 34611.75 34611.75  3265.00  1458.25   241.60   471.19   104.96     4.08    23.25     1.08     0.15     0.25   100.00    49.71    11.29     0.00     0.03     0.23     9.50 
